subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
219,3,4,awake,-27.407957727020847,-26.81526319964277,-25.905234808809297,-27.238487693422186,-26.488259703052268,-27.048955754335744,-27.69272348018765,-27.54061484159351,-27.56092188743008,-27.7272716944952,-27.297310831457807,-26.967053561009877,-28.51840891957173,-28.52012708966105,-27.6648809956024,-28.647004658678213,-27.89522801369788,-28.3336067092745,-28.312777807897355,-28.521882678348685,-28.72300060705596,-28.556379838571903,-28.629520957748266,-28.223304563181703,-27.381358833867786,-27.302952993300273,-27.800786470195302,-27.32539206736506,-27.42692045020849,-27.298780250537085,-27.333336984330636,-26.35723131117756,-28.380521574784044,-27.13931185698112,-28.037704847426166,-28.178807626951706,-28.982375675242757,-28.711447914647813,-28.400454868192988,-28.898097059338443,-28.61312443233351,-28.77577166669638,-28.739321455344772,-28.510797687198615,-28.952341331393743,-28.788231574339633,-27.747635141591125,-29.04221486363812
219,3,5,awake,-27.481791305671596,-27.33974108068215,-26.610645064830415,-27.25650203930242,-27.00015519420257,-27.356143840999554,-27.408932858613863,-27.411656679742737,-27.461927131652846,-27.501191213098416,-27.36541631759568,-27.142240793516905,-28.064647692783282,-27.699621180749,-27.932309667731392,-28.00301187457475,-28.29834214729073,-28.083391200141666,-28.07140706795022,-27.386382187504836,-28.150413919458465,-27.77010935383033,-28.115613125286313,-28.217860976706874,-28.107100708035112,-27.950031285888972,-28.556266421830095,-27.98859582469734,-28.18861220734156,-27.927771083113505,-27.791980917947992,-27.14589743460127,-28.546386237802846,-27.838878297534293,-28.530321081851127,-28.80855654728697,-28.92891602738087,-28.8204694346364,-28.65997588610369,-28.905383060899517,-28.79374031745733,-28.77339795479841,-29.38270781270295,-29.068986029583794,-29.421318096976833,-29.048467310920856,-27.9937258213313,-29.01295745916677
219,3,6,awake,-26.74463250389448,-27.222494309796755,-26.9069520194616,-26.836369459846306,-27.053107857473943,-26.68866913754362,-27.302237732017872,-27.224580661126122,-27.04119657724214,-27.41937790888306,-27.017549184120107,-27.170268225180727,-27.334501232153794,-27.050806029254698,-28.09776648855196,-27.263896210136604,-27.766438903456407,-27.40315334059264,-27.689021589316305,-27.413710234736616,-28.2245020663245,-27.91946318496043,-27.677077791153106,-28.11873775473306,-28.380956227678535,-27.884900151553662,-28.37546315591752,-28.21829846372844,-28.233554115081837,-28.22134055710918,-27.824955683248312,-27.0658346782543,-28.768978957243664,-27.77015446458763,-28.263395204367537,-28.86053609763588,-29.048604854144774,-28.800176307192192,-28.3168640244995,-28.905134625085804,-28.382224346559653,-28.60234848200777,-29.326326829720497,-29.023863589718076,-29.465183273733043,-29.402883461177396,-27.681342024638514,-29.27160863345717
219,3,7,awake,-27.214544774493987,-26.617947475450915,-26.223739319976055,-27.003332222177836,-26.50418732396321,-26.77138879804696,-27.13446633885229,-27.973052903899617,-25.707403480448068,-27.10732458432287,-25.668827579233387,-26.359958574177394,-27.162288933644067,-28.111961532876318,-27.437326354231296,-27.246346044148567,-27.2107932799932,-26.975899417237002,-27.431001841673076,-27.87467697386398,-27.32860003667875,-27.86332470196233,-27.84348725368613,-27.50432065093298,-26.72676355034106,-27.211806755205203,-26.95359302917499,-26.869788185149734,-26.988056679904737,-26.78458429850631,-26.93613764947153,-26.69910843371805,-27.296019823626956,-26.68639893278472,-27.911331206300233,-26.450877445066237,-27.897657974556516,-28.17127931326072,-27.690431922643008,-27.99425624055101,-27.50928556531376,-27.63523698835038,-27.833228181031387,-28.075752300453917,-27.715546603414396,-28.121008252592706,-27.503077518992793,-28.13582165302629
219,3,8,awake,-27.291237030428277,-27.408297428815988,-26.8685091246585,-27.132551232915205,-27.154903514001195,-26.990398187642988,-27.738034221605783,-27.722889714585783,-27.575890539695333,-27.78945794680235,-27.762970278365017,-27.64713222460298,-27.89547330887377,-28.284294302659557,-28.270584468139845,-27.914110518540618,-27.812238483698493,-27.575832066815273,-28.083014221596272,-28.1358179531642,-28.277647395544523,-28.672434466695112,-28.477917148163314,-28.8800158083935,-28.258919807631447,-28.245779205845604,-28.384884546559135,-28.094180091507962,-28.07533384622739,-28.039270370064518,-27.84494822552076,-27.46348826812345,-28.60565600454118,-28.157529788824057,-28.77253205612908,-28.721326138304278,-29.101893084387516,-28.750013278280054,-28.58497006418999,-28.94487047246721,-28.671000058643997,-28.829613645680432,-29.64738708110516,-29.397601694276077,-29.58295259040999,-29.39963977857697,-28.0509625140578,-29.291820435787663
219,3,9,awake,-27.046664294357917,-27.170569990245216,-26.548381267889845,-27.101611700327773,-26.895201729440547,-26.812646463879855,-27.45309427804238,-27.460248301476774,-27.4855070998796,-27.18715877594906,-26.85457238198061,-27.25132560080036,-27.66556436328685,-27.370624679315785,-27.678445952995396,-27.852802956606816,-27.45845931421641,-27.382470579876834,-28.146002977402343,-28.192536669009517,-27.45790478121992,-28.28572902911309,-27.02355367481907,-28.20073038811189,-26.95364438989233,-27.143422424799112,-27.12595243886944,-27.1240424957441,-27.23557765592641,-27.010180273352667,-27.424672504193715,-27.236404848085037,-26.935031702509413,-27.07053419656284,-26.3046128196941,-26.92470682700818,-28.116722039396347,-28.106972605683797,-27.83444842332684,-28.25825816517789,-27.99538361762392,-28.06365479819579,-28.58747006589793,-28.54486345133397,-28.38443165148766,-28.3501824493631,-27.82115417270005,-28.231476490638297
219,3,10,awake,-26.103359555554892,-25.682932395535563,-26.254393017442514,-25.927209565082233,-26.71629718132964,-26.19670550499798,-27.214903240407818,-26.854663890965032,-27.415616727307903,-27.031890401638726,-26.219491295886506,-27.056850007603614,-27.47779954279661,-27.837492014803,-27.75319116211157,-27.417598402219355,-27.277272412176103,-27.112904238653897,-27.39561946110809,-26.86294750068262,-27.839524361154037,-27.403489274825997,-28.120914484043833,-28.035577816199336,-27.070269217604157,-27.098551183968084,-27.162584908340488,-27.24925192974393,-27.198635751393443,-27.176956023233707,-27.034604961231935,-27.17614871961635,-27.108739847646692,-27.267985930967363,-26.88722656800386,-27.37712366013653,-28.29259892610887,-28.33198893985487,-27.82541613416882,-28.221895586937844,-28.04568030644719,-28.125061268944485,-28.540857860424904,-28.67562886226974,-28.412889489010816,-28.48857547173078,-27.87716993512009,-28.37855925413586
219,3,11,awake,-26.456210043661606,-26.56861672927351,-26.423968483426272,-26.44154675514483,-26.751566974530288,-26.40393231485161,-26.967810157762575,-26.68633600908802,-26.96400787334704,-26.761603838639424,-27.134475939512047,-26.654145143540685,-26.91461285794524,-27.507422303493485,-27.49180009097538,-27.01619156471234,-27.04063828436451,-26.771596975552903,-26.700319742005153,-26.15907885727022,-27.38947060315211,-26.974000235646002,-28.004728068221596,-27.348644267372894,-28.813435276612996,-28.231509867338737,-28.677656608215536,-28.81207658926671,-29.06987770212275,-28.87570415545379,-28.767496503084672,-28.182494321649898,-28.939769227965492,-28.82616237450138,-28.603696607444228,-29.25088744734929,-29.244986616412668,-28.878184556737285,-28.581229987068625,-29.236133915610342,-29.0034757248216,-29.134297295839573,-29.755875988892324,-29.360248050513214,-29.73438367754245,-29.469311054931364,-28.146280972713104,-29.258661842037014
219,3,12,awake,-26.69079952417517,-26.489804374640325,-26.031370240224156,-26.740773153998393,-26.637763778234447,-26.843197415534014,-27.04580156225551,-27.27423284045245,-26.472017531840496,-27.286236470858054,-26.54432214958492,-26.834162339083463,-27.13385004818249,-27.4223757816723,-27.55330724288237,-27.10469486426666,-27.044983432416224,-26.885066888384376,-27.413341325857612,-27.557751335338363,-27.06786320620647,-27.91883995694897,-27.121540638865362,-27.942998943117757,-27.02490973934248,-27.243432678658113,-27.60806170812917,-27.153480659538044,-27.317679127176387,-27.10463651002232,-27.008203598619062,-26.50362754087566,-27.1243884235999,-26.606466027689283,-26.587198482348548,-27.29823672513719,-28.06716404182364,-28.3600825850104,-27.74301435811034,-28.13922781252693,-27.811967363577445,-27.85944343116589,-28.394082563903748,-28.387486578438725,-28.17603907661236,-28.427723296301142,-27.949172596819974,-28.400685041937933
219,3,13,awake,-27.165903868235887,-27.15412811178505,-26.56406458716028,-27.112881247609824,-26.515159271486684,-26.668136430883035,-27.023858715945863,-27.01537101264505,-26.90671080447479,-27.126065586504918,-27.16687646681619,-27.088771464336414,-26.76430539006663,-27.98369232841866,-27.5353148892185,-26.902900734324984,-26.803590183755222,-26.54812666345296,-27.536778878781057,-26.870944824580402,-28.00950630938483,-27.21531456616838,-28.232100958345825,-27.62049796064346,-28.49609944610406,-28.098507733268118,-28.03902604821607,-28.283506385687943,-28.09587611912603,-28.264791172759818,-28.637882361883015,-28.182442419571064,-28.69939195609333,-28.345836108015103,-28.223289244579803,-27.93806279221816,-28.1239992647476,-28.429208273066937,-28.33193827526196,-28.304806789963465,-28.136161881325908,-28.1260905504058,-28.59125504275796,-28.460672201362232,-28.545156828604892,-28.536894290217823,-28.484803949984496,-28.756243490483076
219,7,0,ketamine,-27.128060896788558,-26.474905883030715,-26.955376390824792,-26.48431680866504,-26.3914444370575,-26.403974382878836,-27.534105046869133,-27.535503558757885,-27.285623350162794,-27.99804018608692,-27.188255151732484,-27.33606738385894,-27.856961928037673,-27.99104546259196,-28.204094319727755,-27.43213702014161,-27.38960185669806,-27.434305283378066,-28.66772573691058,-28.285208789132632,-28.923466147006565,-28.18869004810174,-28.36344876038698,-28.332488291872412,-27.7608860546706,-27.611160172306707,-28.539991329410128,-27.159065571095333,-27.365487783205612,-27.27216024616176,-27.613777252479213,-27.765050042014476,-27.68264462630584,-28.185346051103974,-27.716444508843157,-28.75558785952066,-28.46547937980651,-28.63276870621671,-29.34837988675085,-27.923305796180657,-28.210473386304376,-28.123476675800863,-28.952554602853446,-28.979816299447393,-28.834306063624652,-29.11530907163995,-28.213713281974304,-29.161347522003155
219,7,1,ketamine,-27.166022190355193,-26.794737860273045,-27.316470208094714,-26.353441477742376,-26.335503042946154,-26.480319089181616,-27.567208374310592,-27.394047710539226,-27.71212281750836,-27.572759345409267,-28.128434192064493,-28.11375268147465,-27.978319517530995,-27.62910324073771,-28.5479567186063,-27.28742876745638,-27.394325969123493,-27.46736655286839,-28.61435143177712,-28.433009006796645,-28.841405011083925,-28.538954188235873,-28.599150782920592,-29.03588376143759,-27.92854018253387,-27.99593042505047,-28.507966707684155,-27.567993346171143,-27.640351641300125,-27.585298930017167,-28.65801873729305,-27.885082014773467,-28.75664528156699,-27.966085028926003,-28.426091188093036,-28.137101125588632,-28.434464013576946,-29.005935530868342,-29.15500754754174,-27.906711994229084,-27.972961678614148,-28.002567825863675,-28.746468332647797,-28.877496605533086,-28.631229412783984,-29.142887530622527,-28.836479994340625,-29.240065594931238
219,7,2,ketamine,-27.0257547799485,-26.70094833719263,-26.94891883065745,-26.110547944537245,-26.07806330978434,-26.229896457189792,-28.027618851612985,-27.583309217274614,-27.964361321746292,-27.523773133965914,-27.925022361210022,-27.223257261222294,-27.95883337702282,-28.00071238383511,-28.771760039776876,-27.51796609945676,-27.765191989446908,-27.666792242310017,-28.748537734301248,-28.357404355497643,-28.981440306095042,-28.212482606528198,-28.888958071878758,-28.801167424438443,-28.409297907973954,-28.29099366770755,-28.455592029433394,-27.8413333848739,-27.775650778017468,-27.829558395025902,-28.300867114247836,-28.09449045100407,-28.72301368381295,-28.325749478932252,-28.845894967642586,-28.722323844926784,-28.636485664576835,-28.54201173600219,-29.245925556390542,-27.897051661957814,-28.14521673098711,-28.13781102056038,-29.008508626608425,-29.139067056494373,-28.749336384349366,-29.115513155459112,-29.015596930703055,-29.18009553921364
219,7,3,ketamine,-27.10898425096502,-27.120850916192563,-27.418028783223274,-26.72152651078564,-26.6036520370645,-26.696883359853935,-27.80774075952334,-27.78835222886418,-27.56630571872475,-28.05111295104675,-27.668165695285715,-28.0554565697479,-27.859668110967416,-28.109799957199588,-28.383311954867334,-27.09544140066306,-27.15138196600787,-27.166329996262302,-29.084787650621543,-28.88635119666638,-28.776613291415572,-28.787877289842235,-28.900809002723985,-28.77622453298977,-27.84478373735027,-28.302408730138783,-28.72847229979366,-27.250026167413825,-27.362731663478982,-27.31369858681305,-28.49197966104489,-28.501071500704885,-28.227472569152898,-28.45904470580826,-28.357261396494213,-28.54031365991857,-28.736712302441465,-29.058062879556843,-29.69999388198252,-28.03484718870639,-28.099896427000644,-28.150829258732276,-28.991692331037598,-28.992876847908473,-29.131944153473086,-29.224249280867177,-29.090051866664822,-29.65321218296029
219,7,4,ketamine,-26.704248558706364,-26.66076188105354,-27.0183252077208,-26.073849941104818,-26.051543051360692,-25.920579446864814,-27.38980513379867,-27.1807806606214,-27.479357274550882,-27.50877215293323,-27.992238026491552,-27.078063964328273,-28.18624265670387,-27.834681723520227,-28.710547875255163,-27.375348809051548,-27.445163009680087,-27.51403358371472,-28.958942014482012,-28.723361512710174,-29.00933714739352,-28.48927547471915,-27.870474861433348,-28.89151020608305,-27.79239217669821,-28.271793511906193,-28.522676553009383,-27.14032747161998,-27.10837709154339,-27.17850657556555,-28.823197680927365,-28.206970703281204,-28.791275778424918,-28.11246392999329,-28.0266733068686,-28.240199385240405,-28.791650560006822,-28.822216928176115,-29.471835290687675,-28.022564974289914,-28.150064482655317,-28.216686087347302,-28.975556091115816,-29.021858388564127,-28.818349576063635,-29.283347960130833,-27.314054897149745,-28.515627315432848
219,7,5,ketamine,-26.653602479342343,-26.666402770771,-27.526617409013504,-26.08808078523664,-26.211285479375178,-26.194944104121593,-27.40244672430042,-27.100113873824686,-27.392720513618226,-27.255066314894272,-27.40701309574707,-27.651562279691273,-27.733243376135793,-27.5667319968481,-28.64515107746481,-27.05835963278407,-27.30017723703429,-27.267813808922767,-28.376703625617978,-28.203542067626717,-28.642984448945434,-28.37267589939516,-28.509878607661935,-28.61030458806315,-27.702848581435067,-27.890422217796164,-28.660572345060157,-27.05284504910981,-27.223611138808884,-27.212925149988468,-28.100837531905174,-27.506100155565175,-28.395296834331308,-28.0086991842862,-28.176785373601763,-28.400198365785556,-28.83344730202208,-28.833536887977605,-29.27954659666591,-28.084088057207943,-28.11907238522888,-28.195354277102,-29.20403301376787,-29.409971937687374,-28.59483382497904,-29.360899274774546,-27.066259154654976,-28.36645819558465
219,7,6,ketamine,-26.18126557553454,-25.998951192133447,-26.59487491268294,-25.487890943969056,-25.38920699725649,-25.453728879553136,-26.983802590065608,-26.798012142279926,-27.271748374215495,-26.986342573551052,-27.67314283174497,-27.05364402427562,-27.904011388808527,-28.1699366150889,-28.855268740225018,-27.29466688216914,-27.450086850569065,-27.452520563107473,-28.63197729272345,-28.51624555147436,-28.972783084834436,-28.624579354305354,-29.39657639591698,-28.948799099417673,-27.634148711119536,-27.56086423373559,-28.86399417708649,-27.191870011859677,-27.454661747537195,-27.328484305939067,-28.14122909947445,-27.847318171143783,-28.054460986391064,-28.397067870186284,-28.011640844486767,-28.473654125736935,-28.83289171008178,-28.81791603967164,-29.29242789715492,-28.101520287881527,-28.217533316210172,-28.27134155771012,-29.16596372980412,-29.083493338007035,-29.032194420317847,-29.03394133441283,-27.996210609651225,-29.258296934996363
219,7,7,ketamine,-27.13623898006117,-27.012316595354413,-27.630275562199202,-26.55922349142827,-26.645705406675212,-26.65133031354292,-27.88151137233822,-27.698553375779497,-27.49972229103048,-27.641425569389597,-27.461598248138607,-27.390055127506937,-28.37530304725143,-28.138733135273196,-28.581085879534438,-27.650686297157574,-27.8325551250887,-27.840916477476508,-28.966914399062638,-28.705344060383126,-29.103589010105082,-28.80091932524934,-28.992218622145916,-28.781630737296705,-28.492347005370753,-28.799622830009632,-28.912536174171482,-27.86842060756769,-27.79738525957826,-27.82192085379348,-28.36422890699673,-28.182202276328123,-28.525719285682417,-28.41930020769262,-29.099185138610732,-28.719671172995387,-28.769561847904754,-28.82601190265833,-29.593345443975625,-28.025230199425796,-28.191821750149796,-28.202895776244578,-29.02188378886001,-28.884643065001104,-29.0409756667454,-29.163604690330995,-28.570512640144816,-29.650263751290478
